Date,signal
2003-11-28,-0.020973026226682474
2003-12-01,-0.014680869469411596
2003-12-02,-0.0139606241276248
2003-12-03,-0.009417664681576869
2003-12-04,-0.011592186704977997
2003-12-05,-0.0034809986806391465
2003-12-08,-0.009676090254376749
2003-12-09,-0.003261865300916339
2003-12-10,-0.0038695700578640496
2003-12-11,-0.00022684175431716188
2003-12-12,-0.006286598364113522
2003-12-15,0.0028879760678208848
2003-12-16,-0.0017845580703807606
2003-12-17,-0.011422280674311523
2003-12-18,0.00149842981814557
2003-12-19,-0.005314344493928903
2003-12-22,-0.003692420771028819
2003-12-23,-0.00876022799893016
2003-12-24,-0.00684129722355292
2003-12-26,-0.0011848860277938107
2003-12-29,0.009999588124440607
2003-12-30,-0.002205128254612723
2003-12-31,0.00047771580413778704
2004-01-02,0.008523299226711167
2004-01-05,0.0037778871526917305
2004-01-06,-0.00047081386293113567
2004-01-07,0.0023299053536458155
2004-01-08,-0.008796652425189703
2004-01-09,0.005955820272004747
2004-01-12,-0.0031175847888359354
2004-01-13,0.0056435633523301155
2004-01-14,0.0024815182081248726
2004-01-15,0.008090913063181203
2004-01-16,-0.0011139714796388404
2004-01-20,0.0011608951012041452
2004-01-21,0.00816453515520069
2004-01-22,0.0019532042464461483
2004-01-23,0.009803352506277578
2004-01-26,0.012208192548201376
2004-01-27,0.024316869199292143
2004-01-28,0.0245001933573789
2004-01-29,0.015161235895529784
2004-01-30,0.007832023966795722
2004-02-02,0.02186106093413131
2004-02-03,0.006973931671890278
2004-02-04,0.011508342736605304
2004-02-05,0.010031578677871522
2004-02-06,0.01883161536725275
2004-02-09,0.007791473924134205
2004-02-10,0.010066475904330366
2004-02-11,0.02154989805360676
2004-02-12,0.008574233910577206
2004-02-13,0.01704977328041662
2004-02-17,0.012654900552390203
2004-02-18,0.018375589318088466
2004-02-19,0.017079297964705926
2004-02-20,0.015020690192544428
2004-02-23,0.0129718918767287
2004-02-24,0.019162982024859054
2004-02-25,0.002615681372286933
2004-02-26,0.00039276333925741835
2004-02-27,0.0033842677868883234
2004-03-01,0.0025115362425868794
2004-03-02,0.01416265320322374
2004-03-03,0.0015844165904342297
2004-03-04,-0.004211525814770358
2004-03-05,0.010236703585473236
2004-03-08,0.009265685583271042
2004-03-09,0.002432525258842828
2004-03-10,0.018764442808704738
2004-03-11,0.023992664110794624
2004-03-12,0.010058293914670812
2004-03-15,0.012720552115990066
2004-03-16,0.011098317693127144
2004-03-17,0.00917873474599424
2004-03-18,0.011641302519091408
2004-03-19,0.013639398558101666
2004-03-22,0.014040568429203948
2004-03-23,0.01062658555867213
2004-03-24,0.014981084581388334
2004-03-25,0.016443916820619804
2004-03-26,0.013142053039147126
2004-03-29,0.010700400006208682
2004-03-30,0.0079646082493488
2004-03-31,0.010912127376436542
2004-04-01,0.007809229641220274
2004-04-02,0.008311983378998
2004-04-05,0.005924537930481503
2004-04-06,0.004138204041334655
2004-04-07,0.003284377520596112
2004-04-08,0.007748758189832015
2004-04-12,-0.0038114053457668244
2004-04-13,0.011535527583223877
2004-04-14,0.00504074729804622
2004-04-15,0.006579209461311894
2004-04-16,0.0006843497456234727
2004-04-19,-0.006764793362449116
2004-04-20,0.011119611382026344
2004-04-21,-0.00015393912885036128
2004-04-22,0.012198702987985057
2004-04-23,-0.007006460188575684
2004-04-26,0.0002144834450640735
2004-04-27,0.0021674946889008967
2004-04-28,0.0007759065495391528
2004-04-29,0.01399291038773704
2004-04-30,0.0014287070530297735
2004-05-03,-0.0066679751877631605
2004-05-04,0.007813663913672166
2004-05-05,-0.008348923738651677
2004-05-06,0.004508134648784481
2004-05-07,0.013180857868309711
2004-05-10,0.005803537910713884
2004-05-11,-0.0054616449839389215
2004-05-12,0.01609415363408115
2004-05-13,0.0034207709237167147
2004-05-14,0.0035192237978906886
2004-05-17,-0.0012718367349146362
2004-05-18,-0.01154929559004472
2004-05-19,0.008080728336534983
2004-05-20,-0.007964016174019312
2004-05-21,-0.0011562954979303548
2004-05-24,-0.005306584553617793
2004-05-25,0.005380747605243884
2004-05-26,-0.009391836125472706
2004-05-27,-0.005017938052359658
2004-05-28,-0.014502371890812916
2004-06-01,-0.005741068825633857
2004-06-02,-0.003645925407297873
2004-06-03,-0.00285960336385848
2004-06-04,-0.0035714810687957946
2004-06-07,-0.0027174053299300347
2004-06-08,-0.008105621171448196
2004-06-09,-0.0042285772373934945
2004-06-10,-0.012989633338318523
2004-06-14,-0.006638936601539084
2004-06-15,-0.0032479648247264728
2004-06-16,-0.009911659661366354
2004-06-17,-0.006979705479852792
2004-06-18,-0.0015986747159823303
2004-06-21,-0.004779999835515799
2004-06-22,-0.0026429451914477186
2004-06-23,-0.0017314866978381351
2004-06-24,-0.005885986717998088
2004-06-25,-0.00181639234832364
2004-06-28,-0.003075384198347288
2004-06-29,-0.008799162987460994
2004-06-30,-0.0001103266287395158
2004-07-01,0.004641922480908327
2004-07-02,-0.009908834238845709
2004-07-06,-0.008038574613833168
2004-07-07,-0.007837220863096132
2004-07-08,-0.0010447435903773099
2004-07-09,-0.011229867673054582
2004-07-12,-0.00534054996540286
2004-07-13,-0.01352547456129319
2004-07-14,0.0047531791707160894
2004-07-15,-0.005145413635898942
2004-07-16,-0.0038608726733512957
2004-07-19,-0.0061116565860448915
2004-07-20,0.0005579073267022098
2004-07-21,0.009611588526345355
2004-07-22,0.00889287872007992
2004-07-23,-0.005377575677438408
2004-07-26,-0.002197818368872411
2004-07-27,-0.0007437878896273015
2004-07-28,0.008161942463027405
2004-07-29,-0.0024889911787925644
2004-07-30,-0.00793795922883595
2004-08-02,-0.004100111487330614
2004-08-03,-0.0072718069969230645
2004-08-04,-0.0017450137938302287
2004-08-05,0.005296115731880763
2004-08-06,0.007507794383510489
2004-08-09,-0.007495702894308925
2004-08-10,4.1938368882141674e-05
2004-08-11,0.0007438236109658316
2004-08-12,0.00131959757515498
2004-08-13,-0.0055625946851411414
2004-08-16,0.0023422629333867745
2004-08-17,-0.00278594330747451
2004-08-18,0.0005167269712719246
2004-08-19,-0.004642492810025583
2004-08-20,-0.0026389833624930643
2004-08-23,-0.00795855532801426
2004-08-24,-0.008599224035974955
2004-08-25,-0.002587588711139182
2004-08-26,-0.009589735425462674
2004-08-27,-0.009458233618184507
2004-08-30,-0.007592838277888139
2004-08-31,-0.00033738804827095504
2004-09-01,0.004617396790486327
2004-09-02,-0.000620093471743978
2004-09-03,-0.0052875221026008525
2004-09-07,-0.003357050856621661
2004-09-08,-0.003652798127456642
2004-09-09,-0.003372552680532783
2004-09-10,-0.006464637599424622
2004-09-13,0.0011120623350167219
2004-09-14,-0.0076345486670711185
2004-09-15,-0.001737041978710171
2004-09-16,-0.008229206407690398
2004-09-17,-0.003488847116331903
2004-09-20,-0.0005654790031943274
2004-09-21,0.002164478519984058
2004-09-22,0.004373902160105075
2004-09-23,0.002034120933345875
2004-09-24,-0.0018560134665779118
2004-09-27,-0.00020610722768641147
2004-09-28,0.0012316999981059002
2004-09-29,-0.003955664887664296
2004-09-30,0.0013309822230667791
2004-10-01,0.010370935354124155
2004-10-04,-0.003347542015489832
2004-10-05,-0.0017248979574281727
2004-10-06,-0.00011624336401949882
2004-10-07,-0.0010137954744148803
2004-10-08,0.008935731235701372
2004-10-11,-0.009652905535574659
2004-10-12,0.002535102514736161
2004-10-13,0.008174835071365084
2004-10-14,0.01374690219323163
2004-10-15,0.014382095506414075
2004-10-18,0.0038979853108082963
2004-10-19,0.01068553332228477
2004-10-20,0.010520649149438281
2004-10-21,0.006898629476494817
2004-10-22,0.005304554759384468
2004-10-25,0.0035031944065164657
2004-10-26,0.007383009389695619
2004-10-27,0.018295492859791512
2004-10-28,0.008805853388397629
2004-10-29,0.007989111055504
2004-11-01,0.0023007793699158065
2004-11-02,0.01610043652634694
2004-11-03,0.02431037746011746
2004-11-04,0.010998769905230021
2004-11-05,0.01613693176958203
2004-11-08,-0.000230844790939903
2004-11-09,0.005736748112408939
2004-11-10,0.0052504239556071825
2004-11-11,-0.0009838299870994316
2004-11-12,0.008714130044299998
2004-11-15,-0.002775176032756789
2004-11-16,-0.0007419472261162457
2004-11-17,0.008275615307271195
2004-11-18,-0.005077533080382023
2004-11-19,0.0056329621006499945
2004-11-22,-0.002910485288518913
2004-11-23,0.0007203980020879038
2004-11-24,-0.004617921811051062
2004-11-26,-0.010388550807249305
2004-11-29,0.011393824954400581
2004-11-30,0.008060037454343782
2004-12-01,0.0053805089449212385
2004-12-02,0.012552559556749474
2004-12-03,0.008803914000610582
2004-12-06,-0.0011767399140847753
2004-12-07,0.007207266861941144
2004-12-08,0.0024422276847326733
2004-12-09,0.012399310608934348
2004-12-10,0.005745636520875178
2004-12-13,0.0003706908329754637
2004-12-14,0.0026592613242611965
2004-12-15,0.004251091516894751
2004-12-16,0.009172034765867976
2004-12-17,0.01938137951190008
2004-12-20,0.006188668185814542
2004-12-21,-0.0013346689368851417
2004-12-22,-0.0010967973568207774
2004-12-23,-0.004186209106170034
2004-12-27,-0.0032983972923776353
2004-12-28,-0.008382333479947972
2004-12-29,-0.009086462455835057
2004-12-30,-0.008907241502904171
2004-12-31,-0.004656546180664696
2005-01-03,0.009349191378006976
2005-01-04,0.017677788657517932
2005-01-05,0.015757912481328528
2005-01-06,0.008098816407036451
2005-01-07,0.012337793723434494
2005-01-10,0.014601781786940847
2005-01-11,0.016015942802068993
2005-01-12,0.02061581772973853
2005-01-13,0.013615799775488047
2005-01-14,0.008660276735585106
2005-01-18,0.014312602597295417
2005-01-19,0.014611510457196377
2005-01-20,0.02437973489034414
2005-01-21,0.018509460190801515
2005-01-24,0.015956159269501495
2005-01-25,0.02158706883651234
2005-01-26,0.015185752493784989
2005-01-27,0.014201783039748572
2005-01-28,0.014904165575929051
2005-01-31,0.010258584955142534
2005-02-01,0.007787109187716487
2005-02-02,0.00706598361194969
2005-02-03,0.0035309420265957217
2005-02-04,0.005187383880079906
2005-02-07,0.0034575230704854136
2005-02-08,0.0013377206688228007
2005-02-09,0.005609124493179596
2005-02-10,0.001968967443884805
2005-02-11,0.0049598449955966135
2005-02-14,-0.004968512391137663
2005-02-15,0.001068318591059908
2005-02-16,0.005547919633276137
2005-02-17,0.005193106601850779
2005-02-18,-0.0005015240895033159
2005-02-22,0.016592770081530296
2005-02-23,0.0084179474360379
2005-02-24,0.008713597856907748
2005-02-25,0.00571516682445807
2005-02-28,0.007521433423253555
2005-03-01,-0.0012197289857179905
2005-03-02,0.00881809365175229
2005-03-03,0.005313470789654922
2005-03-04,0.0033603572763482377
2005-03-07,-0.00015336119985079246
2005-03-08,-0.0006487200979229972
2005-03-09,0.011467171911922282
2005-03-10,0.005812525413961291
2005-03-11,0.0037688953374505367
2005-03-14,-0.006410491210063722
2005-03-15,0.0044901322064928575
2005-03-16,0.012502822190953498
2005-03-17,0.006990929171931678
2005-03-18,0.0042928726467018575
2005-03-21,0.0026163303209317578
2005-03-22,0.015421385767009122
2005-03-23,0.00783832408975116
2005-03-24,-0.00046610001660550744
2005-03-28,-0.002141575787973241
2005-03-29,0.007782157299893009
2005-03-30,0.0005088098349332131
2005-03-31,0.0029184632293548533
2005-04-01,0.015753633411549967
2005-04-04,0.007926614630047152
2005-04-05,-0.0017435547167896372
2005-04-06,0.0019286248567366021
2005-04-07,-0.0036625963077836837
2005-04-08,0.003375526598154352
2005-04-11,-0.0031356741559215393
2005-04-12,0.013737838376712955
2005-04-13,0.005300979668366346
2005-04-14,0.012983468877027164
2005-04-15,0.025637625565005515
2005-04-18,0.01616785893205069
2005-04-19,0.003992896403168427
2005-04-20,0.017022154819040913
2005-04-21,0.009154532114107503
2005-04-22,0.011920677965765649
2005-04-25,-0.0025699806067492077
2005-04-26,0.007271731059776319
2005-04-27,0.008317535524097034
2005-04-28,0.005163219632234012
2005-04-29,0.011315937134489713
2005-05-02,-0.0028542304487849035
2005-05-03,0.006069479165077695
2005-05-04,0.004928342315893236
2005-05-05,0.009500552964725533
2005-05-06,0.00017433374102978055
2005-05-09,-0.005620042188578281
2005-05-10,0.0025485499443320195
2005-05-11,0.006216430593140126
2005-05-12,0.0062285966765821404
2005-05-13,0.0022970559303287655
2005-05-16,-0.007863382290547453
2005-05-17,-0.004009001161287535
2005-05-18,0.0015989258474140696
2005-05-19,-0.0023403166155324907
2005-05-20,-0.007888056530610307
2005-05-23,-0.005604087268630481
2005-05-24,-0.00565335868087135
2005-05-25,-0.0055540358918954955
2005-05-26,-0.009711347253872585
2005-05-27,-0.01397483949431297
2005-05-31,-0.008461725475137676
2005-06-01,-0.0012947455062238033
2005-06-02,-0.008790792188878425
2005-06-03,-0.0010367532726242683
2005-06-06,-0.007612606782033094
2005-06-07,0.002459290591861351
2005-06-08,-0.006403069405339635
2005-06-09,-0.0034988269858908143
2005-06-10,-0.00938907958517328
2005-06-13,-0.005599359345785188
2005-06-14,-0.008652043854921045
2005-06-15,-0.004487444508320063
2005-06-16,-0.003267830114084283
2005-06-17,-0.001523380683736402
2005-06-20,-0.0029691356946125545
2005-06-21,-0.0031005976673158676
2005-06-22,-0.0009142894195245787
2005-06-23,0.00560690362407395
2005-06-24,0.006813670516500656
2005-06-27,0.006125105616646937
2005-06-28,0.0021980736051785384
2005-06-29,0.0042205026545013985
2005-06-30,0.010119275824299643
2005-07-01,0.005743254741945576
2005-07-05,0.005511816304454677
2005-07-06,0.008426200900468297
2005-07-07,0.01806677585331402
2005-07-08,0.008184467698257375
2005-07-11,0.0039089462606457775
2005-07-12,0.0057900493234428725
2005-07-13,0.0021473716176657
2005-07-14,0.007255155530371871
2005-07-15,0.006691478803070655
2005-07-18,0.00887570359990664
2005-07-19,0.008878840594220914
2005-07-20,0.012383151859100555
2005-07-21,0.021570098600163862
2005-07-22,0.0042603921130933645
2005-07-25,0.0052351945947490645
2005-07-26,0.0021017787848399694
2005-07-27,0.003807510274487661
2005-07-28,0.0031446730428030733
2005-07-29,0.006677357679713178
2005-08-01,0.0026122473961776634
2005-08-02,0.0039696178712297706
2005-08-03,-0.00027145934107768166
2005-08-04,0.006047691204959357
2005-08-05,0.009754870434131067
2005-08-08,0.009873990037594026
2005-08-09,0.009317851205083843
2005-08-10,0.0157224595604063
2005-08-11,0.011386822374868958
2005-08-12,0.011472770565916975
2005-08-15,0.005888600634541243
2005-08-16,0.017609512051227218
2005-08-17,0.015174200619596647
2005-08-18,0.012313102458300787
2005-08-19,0.00942690849876345
2005-08-22,0.015898225627437514
2005-08-23,0.013665214340335661
2005-08-24,0.019377703628453476
2005-08-25,0.008505268836416516
2005-08-26,0.013387553971197348
2005-08-29,0.013156815547458994
2005-08-30,0.016606700721609798
2005-08-31,0.020614692031828592
2005-09-01,0.019019876328835963
2005-09-02,0.008103872132854737
2005-09-06,0.008810686920773081
2005-09-07,0.00428725650608575
2005-09-08,0.006554531089540062
2005-09-09,0.0044325980070028925
2005-09-12,0.001762607274551022
2005-09-13,0.00806649922603266
2005-09-14,0.008035795736775432
2005-09-15,0.007891029923271868
2005-09-16,0.00807448008810677
2005-09-19,0.007526753373088741
2005-09-20,0.014634482383705402
2005-09-21,0.011482015564203415
2005-09-22,0.013089592998529014
2005-09-23,0.01142917752399122
2005-09-26,0.011453245544862184
2005-09-27,0.01043792208752242
2005-09-28,0.008446337782066347
2005-09-29,0.012247922879504956
2005-09-30,0.008948404655313689
2005-10-03,0.006204566262384829
2005-10-04,0.014803497053542778
2005-10-05,0.016417603996623672
2005-10-06,0.023453780824946292
2005-10-07,0.013313847027262899
2005-10-10,0.015570953804126892
2005-10-11,0.013014695447655194
2005-10-12,0.017687210017870526
2005-10-13,0.015537746680291752
2005-10-14,0.014022901444867786
2005-10-17,0.010946770352479606
2005-10-18,0.014367687642852305
2005-10-19,0.020444356956000692
2005-10-20,0.023114315574317895
2005-10-21,0.01677597645375388
2005-10-24,0.015265809624962098
2005-10-25,0.014408538709185912
2005-10-26,0.015952348344835027
2005-10-27,0.015679057763840182
2005-10-28,0.01643641447428013
2005-10-31,0.015924469149146185
2005-11-01,0.01317847182844144
2005-11-02,0.014895558907982095
2005-11-03,0.013509373862042586
2005-11-04,0.012087566662983716
2005-11-07,0.011298527384264186
2005-11-08,0.011401558925222705
2005-11-09,0.014497343171284214
2005-11-10,0.01717455875784967
2005-11-11,0.012151573172386443
2005-11-14,0.01094954459644628
2005-11-15,0.014851874975556904
2005-11-16,0.009814150486115792
2005-11-17,0.011013331933810922
2005-11-18,0.010280589857099488
2005-11-21,0.006502717799619199
2005-11-22,0.0078395780291269
2005-11-23,0.007183520545579831
2005-11-25,0.0026533557432371208
2005-11-28,0.006973708795290303
2005-11-29,0.006364873186523574
2005-11-30,0.008896911462733215
2005-12-01,0.007998530610205036
2005-12-02,0.005301684256844823
2005-12-05,0.006547812746952852
2005-12-06,0.009110660512838042
2005-12-07,0.009569782890664956
2005-12-08,0.010389451354820741
2005-12-09,0.007881548027749041
2005-12-12,0.00756371982890708
2005-12-13,0.011413511182341384
2005-12-14,0.007769112761952251
2005-12-15,0.006446285319488903
2005-12-16,0.00639287003816089
2005-12-19,0.007538697377409403
2005-12-20,0.007455635331829709
2005-12-21,0.0068776745254009244
2005-12-22,0.004057726436503817
2005-12-23,0.0038923422933355503
2005-12-27,0.010219033467610644
2005-12-28,0.005740374632267321
2005-12-29,0.007469241016912625
2005-12-30,0.006870557086225339
2006-01-03,0.015217061359207924
2006-01-04,0.007807876878060033
2006-01-05,0.00754913363824762
2006-01-06,0.009058554657265825
2006-01-09,0.0063794356500741205
2006-01-10,0.0060797276783438135
2006-01-11,0.005713879296128958
2006-01-12,0.006625502597829921
2006-01-13,0.005953434198783382
2006-01-17,0.005310326009320041
2006-01-18,0.015560462698635744
2006-01-19,0.008853136926682914
2006-01-20,0.018190096572748605
2006-01-23,0.008837281081550031
2006-01-24,0.00998675267873699
2006-01-25,0.012543975842553024
2006-01-26,0.010388836360409423
2006-01-27,0.010667003022051293
2006-01-30,0.007333663649237199
2006-01-31,0.010914749486316643
2006-02-01,0.005679558455291114
2006-02-02,0.011784715080345938
2006-02-03,0.030299678617417926
2006-02-06,0.007902268119545391
2006-02-07,0.014122400990339781
2006-02-08,0.030760456565485608
2006-02-09,0.015399201366761006
2006-02-10,0.01886152122954018
2006-02-13,0.01039185167114573
2006-02-14,0.016156190944562075
2006-02-15,0.009652906794093051
2006-02-16,0.006875049185811682
2006-02-17,0.004559277468878374
2006-02-21,0.01008277720706463
2006-02-22,0.008713178765044774
2006-02-23,0.013650091433842099
2006-02-24,0.005698021165875815
2006-02-27,0.007879399607613406
2006-02-28,0.01823500330213077
2006-03-01,0.007593892557038649
2006-03-02,0.006459408805816953
2006-03-03,0.0179745244995531
2006-03-06,0.012380354061294015
2006-03-07,0.007706103183700507
2006-03-08,0.013167147357472592
2006-03-09,0.014267162182529132
2006-03-10,0.013256170636096331
2006-03-13,0.0072433437151672424
2006-03-14,0.011312387711304784
2006-03-15,0.006791111709815145
2006-03-16,0.004836208094771984
2006-03-17,0.002799956314500116
2006-03-20,0.004535315830894812
2006-03-21,0.014298474342538324
2006-03-22,0.006698370105416093
2006-03-23,0.00556870056692221
2006-03-24,0.006670024226780181
2006-03-27,0.004075411609499216
2006-03-28,0.014440332300406023
2006-03-29,0.010361999927274558
2006-03-30,0.014738998823944471
2006-03-31,0.008040780901481416
2006-04-03,0.013727597939874431
2006-04-04,0.01106184860651674
2006-04-05,0.006373665492356715
2006-04-06,0.009461095648847045
2006-04-07,0.017827009961621787
2006-04-10,0.008473897584922091
2006-04-11,0.017238169509302775
2006-04-12,0.005718587637455158
2006-04-13,0.010727640929880418
2006-04-17,0.014575791921851091
2006-04-18,0.01507233282810129
2006-04-19,0.007230381669142238
2006-04-20,0.012068245036731238
2006-04-21,0.009347637480731521
2006-04-24,0.006215834685841627
2006-04-25,0.01003719440783667
2006-04-26,0.008484027514704267
2006-04-27,0.01713905585372574
2006-04-28,0.007369610667076164
2006-05-01,0.011931260972051778
2006-05-02,0.005105911854109439
2006-05-03,0.007493732589227502
2006-05-04,0.004826459706931024
2006-05-05,0.0058193316931741965
2006-05-08,0.0016166856272820263
2006-05-09,0.001591531109711778
2006-05-10,0.005632120231384309
2006-05-11,0.015776331373700936
2006-05-12,0.013699408277804784
2006-05-15,0.010484010628882162
2006-05-16,0.010633861309567668
2006-05-17,0.02290521797877502
2006-05-18,0.018977609277443543
2006-05-19,0.01968062953801713
2006-05-22,0.019492123622844727
2006-05-23,0.0242121012382878
2006-05-24,0.020948818498784997
2006-05-25,0.01392447679186274
2006-05-26,0.010880556635130472
2006-05-30,0.018939965395569913
2006-05-31,0.014150917772199451
2006-06-01,0.014129461922371562
2006-06-02,0.011118169060987407
2006-06-05,0.018837616883022913
2006-06-06,0.016785516415002075
2006-06-07,0.019734970133370083
2006-06-08,0.023564484492484543
2006-06-09,0.018453474376484022
2006-06-12,0.02146169156220789
2006-06-13,0.024998674574462948
2006-06-14,0.018310966636688394
2006-06-15,0.019523924892264684
2006-06-16,0.013685493966049725
2006-06-19,0.018799762249458826
2006-06-20,0.01426603036673332
2006-06-21,0.015552926105194268
2006-06-22,0.012581043769701419
2006-06-23,0.015080235652003858
2006-06-26,0.011794463669383495
2006-06-27,0.015548963625450178
2006-06-28,0.013105820549386069
2006-06-29,0.015308542207050404
2006-06-30,0.008878189871713557
2006-07-03,0.007379681670298244
2006-07-05,0.00905284504370478
2006-07-06,0.007534726670127339
2006-07-07,0.010635621054652503
2006-07-10,0.00882551807771858
2006-07-11,0.008817915309473087
2006-07-12,0.010559067485067991
2006-07-13,0.013328497239298041
2006-07-14,0.014151592520398564
2006-07-17,0.0117591456188421
2006-07-18,0.013453064891377223
2006-07-19,0.01700921115695781
2006-07-20,0.013534712238124677
2006-07-21,0.012784312539029752
2006-07-24,0.01325528087129837
2006-07-25,0.012000433366152223
2006-07-26,0.009552841046669668
2006-07-27,0.011224870074519756
2006-07-28,0.009941972320192624
2006-07-31,0.005751967882899416
2006-08-01,0.008404776539313317
2006-08-02,0.008006607746536562
2006-08-03,0.010606258509195818
2006-08-04,0.013561903166429762
2006-08-07,0.00754612530902515
2006-08-08,0.012588036764414586
2006-08-09,0.014737389121162816
2006-08-10,0.010153132422068376
2006-08-11,0.00876726172354604
2006-08-14,0.010850721457484367
2006-08-15,0.008384661482630262
2006-08-16,0.007201220671030675
2006-08-17,0.006959844449961856
2006-08-18,0.007135854452063072
2006-08-21,0.00543366127387128
2006-08-22,0.007194635900802867
2006-08-23,0.009492122923473297
2006-08-24,0.0073597977430056
2006-08-25,0.007369009399507721
2006-08-28,0.008671462879682283
2006-08-29,0.00794293419298517
2006-08-30,0.005828136023586266
2006-08-31,0.005673784195103611
2006-09-01,0.006108118132884078
2006-09-05,0.005537773673885604
2006-09-06,0.007578309849867136
2006-09-07,0.009820615840423872
2006-09-08,0.007207471913349776
2006-09-11,0.00942209771439468
2006-09-12,0.00910799305641262
2006-09-13,0.006620159097341947
2006-09-14,0.005161679206642959
2006-09-15,0.005851002536806787
2006-09-18,0.005872579648495653
2006-09-19,0.007722329416930176
2006-09-20,0.005809537074558096
2006-09-21,0.008922119369741912
2006-09-22,0.0072293854669321055
2006-09-25,0.010582080836171813
2006-09-26,0.007594438246652965
2006-09-27,0.00593017434724863
2006-09-28,0.005884534872937745
2006-09-29,0.005376055399390137
2006-10-02,0.007286439635247786
2006-10-03,0.008452799644032411
2006-10-04,0.009109724115822379
2006-10-05,0.004736552396862601
2006-10-06,0.006475721093890101
2006-10-09,0.0065581333993716675
2006-10-10,0.006647319806268507
2006-10-11,0.008768958344034775
2006-10-12,0.007140761874659025
2006-10-13,0.005459036443262572
2006-10-16,0.005235040524279441
2006-10-17,0.007484608587813628
2006-10-18,0.008653014095676993
2006-10-19,0.00564186246492116
2006-10-20,0.006447571106840243
2006-10-23,0.008062743598439705
2006-10-24,0.006095176316017402
2006-10-25,0.007289451277533097
2006-10-26,0.00716408263255738
2006-10-27,0.008487442875022648
2006-10-30,0.00743156943455559
2006-10-31,0.006786753515761274
2006-11-01,0.008126946777002413
2006-11-02,0.005639309561135164
2006-11-03,0.008972223226375182
2006-11-06,0.00383531375418466
2006-11-07,0.001769834993448534
2006-11-08,0.005954833035160803
2006-11-09,0.0032705293941393395
2006-11-10,1.7330487959021576e-05
2006-11-13,0.0018103629989286328
2006-11-14,0.004620587773569066
2006-11-15,0.0027083839087173114
2006-11-16,0.0008923556900741845
2006-11-17,0.0006197363710821607
2006-11-20,0.0024141074044541043
2006-11-21,0.0012416121304178376
2006-11-22,-0.0004332682841157523
2006-11-24,-0.0006881596554650978
2006-11-27,0.004177819398188368
2006-11-28,0.002842381010546224
2006-11-29,0.0014333281084139074
2006-11-30,-2.0534055509823304e-05
2006-12-01,0.0015879498009817115
2006-12-04,-0.00037520881150217636
2006-12-05,-0.00046919049699356216
2006-12-06,-0.0017067822230101334
2006-12-07,5.429179932696197e-05
2006-12-08,0.0007708427314857685
2006-12-11,-0.0007733038830669298
2006-12-12,0.0007950452791457285
2006-12-13,0.00023948013166596484
2006-12-14,0.00021120484526445694
2006-12-15,-0.0008448167459178414
2006-12-18,0.0003588642145863786
2006-12-19,0.0008935703138886987
2006-12-20,-0.0011212642204399947
2006-12-21,0.0005182569263100113
2006-12-22,0.0016325716632034429
2006-12-26,-0.00032548621443477185
2006-12-27,-0.0017925129528396123
2006-12-28,-0.0017193881999090074
2006-12-29,-0.0007214373679630456
2007-01-03,0.003627063252926095
2007-01-04,0.001079386927131813
2007-01-05,0.0019639784511650575
2007-01-08,0.0013751436116437527
2007-01-09,0.0021132195346334126
2007-01-10,0.0003719817074112619
2007-01-11,-0.0019700512994611195
2007-01-12,-0.003839376564852061
2007-01-16,-0.003920250585292976
2007-01-17,-0.0038680481440100563
2007-01-18,-0.0022290225338501817
2007-01-19,-0.003354870795452351
2007-01-22,-0.0018843388413878476
2007-01-23,-0.003323941788702652
2007-01-24,-0.005757902681960109
2007-01-25,-0.0014169836981855095
2007-01-26,-0.001415747761646288
2007-01-29,-0.000892982852392225
2007-01-30,-0.0026542574991782353
2007-01-31,-0.003229568110283961
2007-02-01,-0.0063230512760225795
2007-02-02,-0.007192987151415363
2007-02-05,-0.008986397972874347
2007-02-06,-0.009436774282649834
2007-02-07,-0.010716870606910355
2007-02-08,-0.00975847283230253
2007-02-09,-0.005544263103130377
2007-02-12,-0.0059983455017599925
2007-02-13,-0.009492518881548092
2007-02-14,-0.0120139819760149
2007-02-15,-0.013868234072850368
2007-02-16,-0.013648465765468756
2007-02-20,-0.01317635519276459
2007-02-21,-0.013882503226875542
2007-02-22,-0.012474147609853187
2007-02-23,-0.01144482234388755
2007-02-26,-0.008167757993786088
2007-02-27,0.013971074630669461
2007-02-28,0.0035705102322711587
2007-03-01,0.007605530227496749
2007-03-02,0.009618725252921926
2007-03-05,0.01296884882442683
2007-03-06,0.007619020711825131
2007-03-07,0.0050503688015704
2007-03-08,0.003444556159444406
2007-03-09,0.003900698064219798
2007-03-12,0.002153768819086476
2007-03-13,0.013449562774775135
2007-03-14,0.012563727986799599
2007-03-15,0.0065494173827844665
2007-03-16,0.008336548032201817
2007-03-19,0.0032342547201039554
2007-03-20,0.001060353008916646
2007-03-21,-0.0021147423731619087
2007-03-22,-0.0031398838048646745
2007-03-23,-0.004198316663845028
2007-03-26,-0.0022667985441895255
2007-03-27,-0.003954965606754717
2007-03-28,0.001523821336874627
2007-03-29,0.0016698692457575194
2007-03-30,0.0025458635244267934
2007-04-02,-0.000285557928978929
2007-04-03,-0.004288436487251558
2007-04-04,-0.0044570356163372085
2007-04-05,-0.006441004435181358
2007-04-09,-0.005991198917273514
2007-04-10,-0.006481780797343031
2007-04-11,-0.002803355599957976
2007-04-12,-0.0035223919977678056
2007-04-13,-0.005076891809264761
